,Text,Sentiment,Date,Favorites,Retweets,Mentions,HashTags
894,"I was curious as well frie What was the stock market on January 19 2017? The Dow Jones Industrial Average (DJI) declined 0.1%, to close at 19,804.72. However, the S&amp;P 500 also increased 0.2% to close at 2,271.89. https://www.investopedia.com/ask/answers/101314/where-was-dow-jones-when-obama-took-office.asp #Biden https://twitter.com/fsil14/status/1237151775502802945",neutral,2020-03-14 01:50:55+00:00,0,0,,#Biden
895,"Hey hey hey @realDonaldTrump you did it today, you got 2000 points back on the #DJI. CONGRATS! Stock market news live: Stocks post monster gains; Dow surges 9% adding nearly 2000 points as Tru... https://finance.yahoo.com/news/stock-market-news-live-updates-march-13-2020-115257012.html?soc_src=community&amp;soc_trk=tw via @YahooFinance",neutral,2020-03-13 21:58:08+00:00,0,0,@realDonaldTrump @YahooFinance,#DJI
896,Is this last hour rally a kind of attempt to repeat the 1987 Black Monday next week? $DJI #StockMarket ,neutral,2020-03-13 21:09:14+00:00,0,0,,#StockMarket
899,"So, if Trump would of acted like the president he is, all those losses in the stock market would of been avoided. Dow Jones Industrial Average INDEXDJX: .DJI OverviewNewsCompare 23,185.96 +1,985.34 (9.36%) Mar 13, 4:06 PM EDT",neutral,2020-03-13 20:09:05+00:00,0,0,,
900,"At first this seemed like a big corporate circle-jerk for the sake of the stock market, but thank you @NBCNews for confirming it by putting up the $DJI ticker halfway through.",neutral,2020-03-13 20:04:31+00:00,1,3,@NBCNews,
901,"With all the respect to the stock market (not down playing it) but how come in a massive press conference the $DJI is the â€œINDEXâ€ for the health of the country... (Yes, I know itâ€™s going up now, but...) #COVID19",neutral,2020-03-13 20:01:09+00:00,0,1,,#COVID19
902,I'm going to watch the Stock Market DJI while Trump gives his speech. He could have waited until after the market closed.,neutral,2020-03-13 19:05:24+00:00,0,1,,
904,1 Trillion Dollars being pumped into Stock Market &amp; 100's of new Positive #coronavirus cases every day. That money should B going 2 the Citizens!! $SPY $SPX $QQQ $IWM $DJI $AAPL $TSLA $FB $AMZN $GS $JPM $GOOGL $SPOT $XLE $BA $BABA $UVXY #ES_F @CNBCFastMoney #marketcrash,neutral,2020-03-13 18:25:23+00:00,0,1,@CNBCFastMoney,#coronavirus #ES_F #marketcrash
905,"""Stock Market News for January 19, 2017"" ""The Dow Jones Industrial Average (DJI) declined 0.1%, to close at 19,804.72. "" ",neutral,2020-03-13 15:44:27+00:00,0,0,,
906,"$DAX $SPX @Chinavirus 2020 Great Stock Rescue. After wasting Billions on a stock market rescue, Fed may have to do it a few times.. Players with Profits are cashing them in fast. $DAX +200 was much higher. $DJI + 234 $SPX + 26 $COMP + 89",neutral,2020-03-13 15:34:18+00:00,0,0,@ChinaVirus,
907,$2600 holds strong so far.... it can oush price way down without letting it see 2677-2766 range $spy $spx $soxs $soxl $dji #StockMarket #DowJones #NASDAQ #DJI #SP500,negative,2020-03-13 14:34:09+00:00,0,1,,#StockMarket #DowJones #NASDAQ #DJI #SP500
908,A one year view on the recent fall/bounce-back in the major stock markets. #geektweet #ftse #dji #dax #cac #hangseng #Nikkei,neutral,2020-03-13 12:43:48+00:00,0,0,,#geektweet #ftse #dji #dax #cac #hangseng #Nikkei
909,"@IngrahamAngle should be moved to Fox local radio in Elk Elbow, Alaska where her messaging can be better spread to the masses. Hoping and wishing for a strong DJI as part of a belief a strong stock market will keep those in the Trump fold that believe strong economy is all DJI ",neutral,2020-03-13 12:13:49+00:00,0,0,@IngrahamAngle,
910,"0/ Google Trends showing us behavioral finance in one chart. Looking at searches for ""Stock Market"" / $DJI / $SPX is set to be at all time highs this week dwarfing anything we saw during the GFC. After years of ATH it took the worst crash since '87 to get people's attention",negative,2020-03-13 11:43:07+00:00,0,1,,
911,I have a feeling about a very important person having #Covid_19 #coronavirus! Announcing it will have a great impact on #StockMarket $spy $spx #NASDAQ #DJI! Lets see if Im right! #marketcrash2020,negative,2020-03-13 11:42:41+00:00,0,1,,#Covid_19 #coronavirus #StockMarket #NASDAQ #DJI #marketcrash2020
912,"The right thing to do here is to wait for this fear to disappear (and it will), then *invest*! Monitor the pandemic against other pandemics of its time and subsequent market changes. Then compare the change in .DJI against changes in .DJI of all time. #StockMarket #Coronavirus",neutral,2020-03-13 11:03:19+00:00,0,0,,#StockMarket #Coronavirus
915,"Market gonna crash. Stock down everyday. DJI has fallen to its lowest in history. We gonna recover, historically. By june or july, everything will be calmed. IF tak settle before next winter, brace yourself. This might be it. The end is near.",negative,2020-03-13 09:07:01+00:00,33,100,,
916,"Quoting you ""sell the rallies in the stock market and not buy back until there's a real panic sell-off"". That happened today? Have you looked at DJI monthly chart? Today was the day. Kill me/ignore me forever if I'm wrong. I'll come back and admit my error and then disappear.",negative,2020-03-13 05:02:02+00:00,0,0,,
917,"Chump Trump Fatty, is In charge of the new record that took place at The Stock Market -10.00% DJI and NYSE 1,235.00 all time low EVER caused by Chump Trump Fatty. Who cares about money! Oh yeah CTF President hahah pathetic man of the century!",negative,2020-03-13 04:13:39+00:00,0,0,,
919,"It looks like they are going to wipe out Trump's stock market gains. Seems like support will be made testing roughly 16K-18K for the Dow, major support/resistance before the election. The good news is we likely only need a couple more days. $DJI $DIA $DJIA",negative,2020-03-13 03:30:31+00:00,0,9,,
920,Stock market crash of 2020trending $DJI down 10% $BTC is under 5k All of this because of a a virus that originated in a city with a research facility for some of the world's deadliest pathogens. Someone is guilty of awful gross negligence and human rights abuses. Not sorry.,negative,2020-03-13 02:14:53+00:00,0,0,,
921,"$DJI Market Analysis The stock market is overdue for a catastrophic correction, the crypto dump is giving us a fantastic opportunity to hedge for the current recession that we have just entered. Telegram: http://bit.ly/BTCsignalz $BTC $ETH $XRP $LTC $BCH $BNB $WRX $LINK $SPY",neutral,2020-03-13 02:02:39+00:00,0,1,,
922,"He should have resigned last night at the close of DJI as per his own call of "" President should resign when the stock market drop by 1000 points"". But then again we all know Trump is a hypocritical idiot.",neutral,2020-03-13 02:00:59+00:00,0,0,,
923,"i just buy dips; i donâ€™t care about bulls or bears. when we talk about ATHs again, because you know we will, the dipbuyers will be like My investment style #stocks #investment #stocks #StockMarket #bonds #economy #investing $SPX $DJI #DowJones",neutral,2020-03-13 01:47:55+00:00,0,0,,#stocks #investment #stocks #StockMarket #bonds #economy #investing #DowJones
924,Is South Korea About To Unleash A Neutron Bomb Across Global Stock Markets | Zero Hedge https://www.zerohedge.com/markets/south-korea-about-unleash-neutron-bomb-across-global-stock-markets $SPY $SPX $QQQ $IWM $DJI $AAPL $TSLA $FB $AMZN $GS $JPM $BAC $C $GOOGL $SPOT $XLE $BA $BABA $UVXY #ES_F,neutral,2020-03-13 01:41:20+00:00,0,0,,#ES_F
925,#DJI is officially bearish. What happened to all those billions of QE that was supposed to keep the stock market afloat? The Fed is just buying the bags of all their friends so they can exit their artificially inflated holdings into non-correlated assets. ,negative,2020-03-13 00:16:23+00:00,1,7,,#DJI
927,"$btc This is such a hit of dopamine!! Weâ€™re gonna test the bottom folks. Looking inevitable now. Stock markets hitting hard too. SP500, DJI, ASX all rinsed w more to come. And I still have alll my f$&amp;@#%king #btc spot from $6k https://twitter.com/iLiquidatebots/status/1238217496865325057",neutral,2020-03-12 23:47:46+00:00,0,7,,#btc #btc
928,Stock Market 10% Plunge Is The Worst Since 1987 $NDX $SPX $DJI https://talkmarkets.com/content/stocks--equities/stock-market-10-plunge-is-the-worst-since-1987?post=254465,negative,2020-03-12 23:23:51+00:00,0,1,,
929,WORST Day for #DowJones Industrials since 1987 #BlackMonday #Stockmarket PLUNGING on concerns #CoronavirusPandemic will drag the US #economy into #recession without a big #stimulus plan from US Government! 20 #BearMarket over past 120 yrs with 12 losing another 10% #foxnews $dji ,negative,2020-03-12 23:02:19+00:00,11,47,,#DowJones #BlackMonday #Stockmarket #CoronavirusPandemic #economy #recession #stimulus #BearMarket #foxnews
933,Mar 12: US Stocks Fall - S&P 500 down 9.5% on Coronavirus Pandemic Panic https://www.domainmondo.com/p/markets.html #COVID19 #CoronavirusPandemic #SPX $SPY $SPX #NASDAQ #DJI #stocks #StockMarket #investors #investing #pandemic,negative,2020-03-12 20:46:08+00:00,11,11,,#COVID19 #CoronavirusPandemic #SPX #NASDAQ #DJI #stocks #StockMarket #investors #investing #pandemic
934,"as a member of the precariat it gives me a perverse pleasure watching the Stock-market DJI (-9.9%), Gold (-4.49%) Oil (-6.31%) even Bitcoin (-22%) disintegrate overnight some serious wealth loses occurring *good* sound economics (pigs arse)",negative,2020-03-12 20:40:30+00:00,0,0,,
935,"@realDonaldTrump Sir, would you please stop causing stock markets to fall? What happened to your suggestion that any sitting President who presided over a 1000 point fall in the DJI in one day should be fired from a big cannon?",negative,2020-03-12 20:39:55+00:00,0,0,@realDonaldTrump,
937,WORST Day on #WallStreet since 1987 for the #DowJones industrials! #Stockmarket PLUNGING on concerns the #CoronavirusPandemic will drag the US #economy into #recession without a big #stimulus plan from US Government! 80% chance of #RECESSION after #BearMarket #foxnews $dji $spy,negative,2020-03-12 20:21:01+00:00,12,68,,#WallStreet #DowJones #Stockmarket #CoronavirusPandemic #economy #recession #stimulus #RECESSION #BearMarket #foxnews
939,"Omfg @closing bell DJI down 21,200 or 9.99% - feds injected 1.5T into bond market to prop it up as investors panic &amp; leave stock mkt. economic pandemonium along with pandemic &amp; twitterman in charge holy shit-perfect storm",negative,2020-03-12 20:11:04+00:00,0,1,@CLOSING,
940,Stock market news live: #Dow plunges -10% in biggest one-day percentage drop since 1987 https://finance.yahoo.com/news/stock-market-news-live-march-12-013620137.html?soc_src=hl-viewer&amp;soc_trk=tw $DIA $DJI $DJIA $SPY $SPX $QQQ $IXIC $VXX $VIIX $UVXY,negative,2020-03-12 20:10:37+00:00,1,1,,#Dow
941,"DJI closes down 9.99% / -2,352.41, the largest point drop EVER. But sure, Donnie. Stock market is looking good. #buythedip, everyone. ",negative,2020-03-12 20:07:00+00:00,0,0,,#buythedip
942,"DJI down -9.99%, -2,352.41 points. Biggest losses in one day in 30 years. Weâ€™ll see what tomorrow brings. These are frightening times. A stimulus package passed by Congress and signed by the President would go a long way to help everyone from Main St to Wall St. #StockMarket",negative,2020-03-12 20:03:48+00:00,0,3,,#StockMarket
944,Lack of liquidity in US bonds. #Stocks #Stock #StockMarket #Economy #Finance #Investment #Investing #Trading #FX #DJI #DowJones #SPX #SP500 #NDX #Nasdaq #DAX #Forex #Bonds #Gold #Silver #Crash #FinancialCrisis #CODVID19 #Recession #Bubble #QE,neutral,2020-03-12 19:57:29+00:00,0,0,,#Stocks #Stock #StockMarket #Economy #Finance #Investment #Investing #Trading #FX #DJI #DowJones #SPX #SP500 #NDX #Nasdaq #DAX #Forex #Bonds #Gold #Silver #Crash #FinancialCrisis #CODVID19 #Recession #Bubble #QE
945,"Italian Death Toll Passes 1,000, Mortality Rate Hits 6.7%; Cuomo Shutters Broadway, Bans All Events With 500+ People: Live Updates | Zero Hedge $spx $ndx $rty $dji #StockMarket $es $vix",neutral,2020-03-12 19:39:17+00:00,0,1,,#StockMarket
946,"Stock market levels at the close of January 19, 2017 Dow Jones Industrials: 19,732 S&amp;P 500: 2264 We are now roughly less than 10% above those levels. $SPX $DJI",negative,2020-03-12 19:32:15+00:00,0,0,,
948,#dji losing a lot in the stock market right now,negative,2020-03-12 18:13:55+00:00,0,0,,#dji
949,Now a days any street boy having trading experience of few years gives commentary like experts . Yesterday they were criticizing #Fed for doing nothing and now for doing something ! They want central bank to act as per their position in #StockMarket . #DowJones #Nifty #DJI ,neutral,2020-03-12 18:02:54+00:00,0,0,,#Fed #StockMarket #DowJones #Nifty #DJI
950,Only she can save the stock market! Sendddd innn the ringerrrrrr!!! $DJI $SPX $FUCKKK,negative,2020-03-12 17:59:32+00:00,0,0,,
951,"@federalreserve Those 500B wonâ€™t do nothing to the stock market! CUT INTEREST ASAP TO 0%! $SPY $DJI $AMD $MU @cnbc @POTUS @realDonaldTrump @BarackObama @HillaryClinton @BernieSanders @elonmusk @WarrenBuffett Warren and Elon, what do you think of this measure? DO YOUR JOB FED!",neutral,2020-03-12 17:47:37+00:00,0,0,@federalreserve @CNBC @POTUS @realDonaldTrump @BarackObama @HillaryClinton @BernieSanders @elonmusk @WarrenBuffett,
952,$SPY LET'S PUMP A GAZILION MORE INTO THIS DEAD STOCK MARKET.. People will think #Coronavirus is cured! $SPX $QQQ $IWM $DJI $AAPL $TSLA $FB $AMZN $GS $JPM $BAC $C $GOOGL $SPOT $XLE $BA $BABA $UVXY #ES_F GeezUs!!,negative,2020-03-12 17:28:03+00:00,0,0,,#Coronavirus #ES_F
953,"The stock market crash of 1929 was a four-day collapse that began on Oct. 24, 1929. By Oct. 29, 1920, the DJI Average had dropped 22% in the worst decline in U.S. history. It destroyed confidence in Wall Street markets and led to the Great Depression. ",negative,2020-03-12 17:27:41+00:00,0,0,,
954,Does anyone remember the stock market number DJI when Obama ended his reign of terror?,neutral,2020-03-12 17:26:58+00:00,0,0,,
955,With the DOW 8.9% itâ€™s the worst day since the 1987 #stockmarket crash $dji,negative,2020-03-12 16:37:38+00:00,11,32,,#stockmarket
956,"What was the stock market on January 19 2017? The Dow Jones Industrial Average (DJI) declined 0.1%, to close at 19,804.72. Right now 3-12-20 21,530.99",neutral,2020-03-12 16:31:49+00:00,0,1,,
957,Currently DJI on pace for 4th largest daily percentage loss in 123 year history. All of the stock markets gains over the past 30 months (since Aug. 2017) have been 100% wiped out in the last 3 weeks.,negative,2020-03-12 16:14:56+00:00,0,2,,
958,"It's important to see this chart. @BarackObama was such a GREAT president in almost every way. No indictments, no impeachments, great crisis management &amp; great stock market - all while caring for our most vulnerable citizens. him! TRUMP @POTUS is a failure. #TrumpCrash $DJI ",neutral,2020-03-12 16:12:42+00:00,2,5,@BarackObama @POTUS,#TrumpCrash
959,EVERY SINGLE TIME TRUMP speaks the Stock Market CRASHES! -2.131.23 -21450.44 -8.75 DJI GET OUT OF THE WAY! LET THE SCIENTISTS SPEAK THE TRUTH. PEOPLE BEFORE CORPORATE BAILOUTS! @realDonaldTrump #CoronavirusUS,negative,2020-03-12 16:05:21+00:00,0,0,@realDonaldTrump,#CoronavirusUS
962,"I have never understood the stock market mentality for investors just leave it in there, it will come back. When you know where we are in the first inning of a recession why not pull it out and re-enter in 6. To 9 months with a 40% discount! $DJI $SPY $TVIX $F $ABEV $NDAQ $FNMA",neutral,2020-03-12 15:33:33+00:00,0,0,,
964,"$DJI $SPX $QQQ Todayâ€™s #StockMarket &amp; chaos, exclusively credited to #Trumpspeech Voting for idiots has consequences! #CoronavirusPandemic #Trump @realDonaldTrump #EuropeTravelBan",negative,2020-03-12 14:39:35+00:00,0,0,@realDonaldTrump,#StockMarket #Trumpspeech #CoronavirusPandemic #Trump #EuropeTravelBan
965,$SPY I VOTED 4 TRUMP AND I WILL VOTE TRUMP 2020 REGARDLESS OF WHERE THE STOCKMARKET IS/WAS/WILL BE! VOTE RED!! $SPX $QQQ $IWM $DJI $AAPL $TSLA $FB $AMZN $GS $JPM $BAC $C $GOOGL $SPOT $XLE $BA $BABA $UVXY #ES_F #coronavirus #COVID19 #CoronaAlert #BREAKING,neutral,2020-03-12 14:16:53+00:00,1,1,,#ES_F #coronavirus #COVID19 #CoronaAlert #BREAKING
966,Weâ€™re back to 2017 levels with the #StockMarket selloff #thursdaymorning the #DowJones lowest since July 17th 2017 at the lows today $dji ,negative,2020-03-12 14:10:55+00:00,12,22,,#StockMarket #thursdaymorning #DowJones
967,Breaking Stock Market News Trading was halted. Just started back up. The Market enters bear territory DJI down -8.29% NYSE down -2080,negative,2020-03-12 14:10:00+00:00,12,29,,
968,Stock Market Crash 2020: Everything You Need to Know @themotleyfool #stocks $^DJI $^GSPC $^IXIC $JNJ https://www.fool.com/investing/2020/03/10/stock-market-crash-2020-everything-you-need-to-kno.aspx Are we tired of winning,negative,2020-03-12 14:09:28+00:00,0,0,@themotleyfool,#stocks
969,US stock market DJI down by 7.2% in minutes after opening bell. Apparently trading is halted for 15mins. Story of the most developed country.,negative,2020-03-12 13:49:30+00:00,0,0,,
970,Stock Market! DJI -7.20% #CircuitBreakers #bearmarket your 401k ain't shit!,negative,2020-03-12 13:40:21+00:00,0,2,,#CircuitBreakers #bearmarket
971,"BREAKING NEWS: Trading suspended on New York Stock Exchange after just 5 minutes of trading as market plunges 7%, dropping over 1,690 points. #NYSE #DJIA #DJI #CoronavirusPandemic #CoronaVirusUpdate #coronavirus",negative,2020-03-12 13:39:03+00:00,0,0,,#NYSE #DJIA #DJI #CoronavirusPandemic #CoronaVirusUpdate #coronavirus
972,Fear Of The Coronavirus Is Causing A Stock Market Apocalypse $DJI https://talkmarkets.com/content/stocks--equities/fear-of-the-coronavirus-is-causing-a-stock-market-apocalypse?post=254366,negative,2020-03-12 13:32:09+00:00,0,0,,
973,$AAPL finally falls and now reflects the $DJI market drops. Institutions had no choice but to start selling the stock. Current per-market price &lt;$256/share. I cannot recommend buying this stock still we have certainty on #coronavirus news. Bottom will be around $210/share.,negative,2020-03-12 13:22:05+00:00,0,0,,#coronavirus
974,"$HD finally fell and now reflects the $DJI market drops. Current per-market price &lt;$196.5/share. I cannot recommend buying this stock till we have certainty on #coronavirus news. Even if it is Spring, people will be reluctant to be exposed outdoors and spend. @jimcramer https://twitter.com/OptionsITrader/status/1234838178688851968",negative,2020-03-12 13:17:59+00:00,1,0,@jimcramer,#coronavirus
975,"Ok, what's next? Monday: #oil -30% Tuesday: Putin stays forever Wednesday: stock bear market, $DJI #Dow -20% from ATH Thursday: $BTC -30% Friday: ???",neutral,2020-03-12 13:04:33+00:00,0,1,,#oil #Dow
976,"Raise your hand if you were brainwashed that Gartman warning not to buy the dip = buy the dip 2-28: ""Did you NOT listen to wise â€˜Gartmanâ€™? See the thread. Dennis Gartman Warns Against Buying the Dip in Stock Market $SPX $SPY $DJI $DIA $NDX $IXIC $QQQ $VIX """,neutral,2020-03-12 12:44:33+00:00,0,1,,
977,"On 12 March, Asian #StockMarkets slumped following the declaration of #covid19 as a pandemic by #WHO and #DJI plunged into bear market territory. Track the developments of #COVID19 and its impact on #StockMarket with @Refinitiv #Eikon: https://lnkd.in/ekwBHRm #TrustedData",negative,2020-03-12 12:09:44+00:00,1,0,@Refinitiv,#StockMarkets #covid19 #WHO #DJI #COVID19 #StockMarket #Eikon #TrustedData
978,19827.25 where stock market was when @realDonaldTrump took office. #DOW $DJI $SPY $SPX $NQ $YM,neutral,2020-03-12 10:58:49+00:00,0,0,@realDonaldTrump,#DOW
980,The #SpanishFlu and the #StockMarket: The #Pandemic of 1919. $DJI $DJIA #coronavirus,neutral,2020-03-12 04:20:59+00:00,1,1,,#SpanishFlu #StockMarket #Pandemic #coronavirus
981,"$SPY $DJI - Dear stock market gods, Seriously bruh...I was kidding about the 20% in a day or two earlier. I take it back. Make it stop! ",negative,2020-03-12 02:04:17+00:00,0,1,,
982,"Tomorrow will be our worst day in stock market, I think we might see another 2000 point loss!And we have months and months of bad earnings coming! $DJI $SPY $TVIX $QQQ $CODX $INO $LAKE $TSLA $F $FNMA $VIR $BAC $CCL $RCL I'm going to short everything tomorrow! $NWCL $DG $MSFT $AIM",negative,2020-03-12 01:43:18+00:00,0,2,,
983,$DJI 22K INBOUND $Spy #NASDAQ #StockMarket #stockstowatch #stockpiling. Love it when a plan comes together. TOLD YA SO,neutral,2020-03-12 01:25:56+00:00,0,0,,#NASDAQ #StockMarket #stockstowatch #stockpiling
984,$SPY $DJI - Prediction: 9pm @realDonaldTrump saves the stock market by promising us he will in fact throw the kitchen sink at it. Will do whatever it takes. Etc Etc. Massive gap up.,neutral,2020-03-12 00:52:25+00:00,0,0,@realDonaldTrump,
985,#Coronavirus concerns ENDING the Longest BULL MARKET in history with #WallStreet bank CEOs gathering in the #WhiteHouse for an emergency meeting but it's not 2008! #Stockmarket selling off on concerns the US #economy will suffer a steep decline #bearmarket #foxnews $dji $spy $ndq,negative,2020-03-12 00:09:16+00:00,6,80,,#Coronavirus #WallStreet #WhiteHouse #Stockmarket #economy #bearmarket #foxnews
986,Stock Market Crash 2020: Everything You Need to Know @themotleyfool #stocks $^DJI $^GSPC $^IXIC $JNJ,negative,2020-03-11 21:58:36+00:00,0,0,@themotleyfool,#stocks
988,"and your perfect, beautiful stock market! Dow Jones Industrial Average INDEXDJX: .DJI OVERVIEW NEWS COMPARE Finance 23,553.22 âˆ’1,464.94 (5.86%) Mar 11, 4:55 PM EDT Â· Disclaimer",neutral,2020-03-11 21:01:41+00:00,0,0,,
990,"If the US exchanges enter #bearmarket twice in 1 term, the sitting #President @POTUS @realDonaldTrump should be #GameOfThrones style publicly shamed with all supporters watching - u cant throw money at a virus you fool $SPY $DJI #NYSE #stocks #coronavirus #FakeNews #StockMarket ",negative,2020-03-11 20:14:17+00:00,0,0,@POTUS @realDonaldTrump,#bearmarket #President #GameOfThrones #NYSE #stocks #coronavirus #FakeNews #StockMarket
992,"The DJI will fall to 19,827.25 and probably lower. What do I know about the stock market? How did I come up with that #? What do I base my opinion on? Hardly anything. It's where the Dow was the day Trump took office. Because everything he touches dies.",negative,2020-03-11 19:33:50+00:00,0,0,,
994,Gold vs DJI Important to notice how Gold moved down during the early stages together with that stockmarket during 2008 crash. It did however outpace the stockmarket big time right after. Seeing this as a possibility voor #Bitcoin.,neutral,2020-03-11 19:30:08+00:00,0,1,,#Bitcoin #Bitcoin
995,Official if it closes down 20% from recent highs! Remember we've seen this before in the final quarter of 2018 with the #stockmarket the DOW was -19% and Nasdaq -23% with that 1K PLUNGE On #Christmas Eve! Let's see how this final hour of trading goes $spy $dji $ndq #foxnews,neutral,2020-03-11 19:03:04+00:00,9,61,,#stockmarket #Christmas #foxnews
997, #StockMarket $DJI #StocksToTrade #stockmarketnews 22k INBOUND. The really drop about to become real fear. Freeing up cash as we speak,neutral,2020-03-11 18:23:05+00:00,0,0,,#StockMarket #StocksToTrade #stockmarketnews
1000,Stock market? Are you kidding me?? Obama took over a sinking ship and â€œturned it around.â€ Trump didnâ€™t turn around shit with the market. $dji ,negative,2020-03-11 17:02:37+00:00,0,0,,
1002,Stock Market Crash 2020: Everything You Need to Know @themotleyfool #stocks $^DJI $^GSPC $^IXIC $JNJ,negative,2020-03-11 16:07:01+00:00,0,0,@themotleyfool,#stocks
1004,I think we could be looking at the Dow dropping to 20848. #stockmarket $DJI #DowJones #stockmarket #stockmarketcrash,negative,2020-03-11 14:23:47+00:00,0,1,,#stockmarket #DowJones #stockmarket #stockmarketcrash
1006,"Stock Market News NYSE -770 DJI - 3% 9:41 am: 60% to 70% of the German population will be infected by the coronavirus, Merkel says ",neutral,2020-03-11 13:46:56+00:00,0,0,,
1008,2015 then this. 2020 then to the moon. Double bottom coming $DJI 22K INBOUND #StockMarket #StocksToTrade #stockpiling #Whuanvirus so over it,neutral,2020-03-11 13:15:54+00:00,1,1,,#StockMarket #StocksToTrade #stockpiling #Whuanvirus
1010,An indicator of another kind?? #Dow #DJI #StockMarket #stocks #Futures,neutral,2020-03-11 05:42:24+00:00,0,0,,#Dow #DJI #StockMarket #stocks #Futures
1014,"Mar 10: US Stocks Rebound S&P 500, Dow, NASDAQ UP 5% at close https://www.domainmondo.com/p/markets.html #SPX $SPY $SPX #DJI #NASDAQ #stocks #StockMarket #economy #investors #investing",neutral,2020-03-10 20:27:19+00:00,12,11,,#SPX #DJI #NASDAQ #stocks #StockMarket #economy #investors #investing
1016,TRUMP LEAVES GOP MEETING WITH NO PLAN... $SPX $SPY $NDX $QQQ $IWM $RTY $DIA $DJI $VIX $ES #stockmarketcrash #StockMarket #stonks,neutral,2020-03-10 18:45:56+00:00,1,3,,#stockmarketcrash #StockMarket #stonks
1017,Why Did the Stock Market Just Stop Trading? @themotleyfool #stocks $^DJI $^GSPC https://www.fool.com/investing/2020/03/09/why-did-the-stock-market-just-stop-trading.aspx @CommonSenseEli Would love to hear your expert opinion on this occurrence.,neutral,2020-03-10 18:42:29+00:00,0,2,@themotleyfool @CommonSenseEli,#stocks
1020,"2 main views on #StockMarket : #dji is over-sold, iâ€™ve gotten back in, iâ€™m a longterm investor so i dont care... Current movement is a warning sign of a larger extremely severe correction ahead (me ) #recession #bitcoin #crypto #cryptocurrency #ripple #xrp #btc $btc $xrp",negative,2020-03-10 15:41:01+00:00,0,1,,#StockMarket #dji #recession #bitcoin #bitcoin #crypto #cryptocurrency #ripple #xrp #btc #btc
1021,Stock Market Crash 2020: Everything You Need to Know @themotleyfool #stocks $^DJI $^GSPC $^IXIC $JNJ,negative,2020-03-10 14:52:36+00:00,0,0,@themotleyfool,#stocks
1022,$DJI - Iâ€™ve been prepared for month to enjoy this ride! In august I was already talking with brokers about swapping end of year! In November and December I got these swaps and was urging people to sell ASAP! Result is there! #StockMarket #stockmarketcrash #DowJones,negative,2020-03-10 14:41:15+00:00,0,6,,#StockMarket #stockmarketcrash #DowJones
1028,Is no one talking about how bad the stock market is doing???? DJI down 2000 pts ,negative,2020-03-10 05:55:57+00:00,0,1,,
1029,"Sooooooooo like WHO getting ready to ban the world from coming here like China, Italy, Iran, and South Korea.... So Get ready for the stock market to die in fire worse than today's 2000+point drop lol calling .DJI(NYSE) to a minimum of 20k probably lower...",negative,2020-03-10 05:52:53+00:00,0,0,,
1030,#US500: Nota en https://www.linkedin.com/posts/joelpadilla_us500-covid19-oil-activity-6642995250501607424-Sgs_ Â¿EstarÃ¡ tu paÃ­s dentro de los ganadores? #Oil #Petroleo #OPEP #Finanzas #Mexico #Trading #TRMX #SP500 #NASDAQ #DJI #EconomÃ­a #IPC #JJPL #COVID19 #StockMarket #StockExchange #Currencies,neutral,2020-03-10 04:14:48+00:00,0,1,,#US500 #Oil #Petroleo #OPEP #Finanzas #Mexico #Trading #TRMX #SP500 #NASDAQ #DJI #Econom #IPC #JJPL #COVID19 #StockMarket #StockExchange #Currencies
1031,"""After initially falling after hours, Dow (DJI) futures shot up and were last trading up 500 points, amid a roiling corona virus pandemic that's caused deep economic concerns and stock market shock. "" What's in store tomorrow? Flat? #forextrader #pati @uk2asia @priceactionkim",neutral,2020-03-10 03:52:29+00:00,1,2,@uk2asia @priceactionkim,#forextrader #pati
1032,Markets are behaving normally #DJI #DowJones #WallStreet #coronavirus #StockMarket ,neutral,2020-03-10 03:27:00+00:00,0,0,,#DJI #DowJones #WallStreet #coronavirus #StockMarket
1033,Not a chance. Boeing is the largest company in the DJI and they have 1000 737's grounded. The stock markets are just an over leveraged manipulated load of rubbish. It's all going to crash. The gov cash printing machine won't be able to keep up this time.,negative,2020-03-10 01:58:41+00:00,0,0,,
1035,Do you see what I see? $DJI #chart #TA #stockmarket #correctionto14k #DowJones #markets #marketcrash,neutral,2020-03-10 00:52:08+00:00,0,0,,#chart #TA #stockmarket #correctionto14k #DowJones #markets #marketcrash
1036,"#DJI and #SPX #StockMarket charts shared last year.... around July in my old DISCORD, many traders sending me thank yous it is at a Wave 5... there's a long way to correct before proper reversal ",neutral,2020-03-09 23:26:30+00:00,3,30,,#DJI #SPX #StockMarket
1037,"Well, main stream media keeps bringing him up, Liz. Donâ€™t you remember about a month ago when the DJI was near 30,000? Mainstream media said that this was Obamaâ€™s economy/stock market. Itâ€™s the same BS they pulled for 8 years. Itâ€™s his modus operandi.",neutral,2020-03-09 20:44:59+00:00,0,0,,
1038,Mar 9: US Markets React to Saudi Arabia #OilPrice War &amp; #coronavirus #COVID19 - S&amp;P 500 Down 7.6% at Close https://www.domainmondo.com/p/markets.html #SPX $SPY $SPX #NASDAQ #DJI #stocks #StockMarket #investors #investing #economy #pandemic #OilPriceWar,neutral,2020-03-09 20:34:36+00:00,11,11,,#OilPrice #coronavirus #COVID19 #SPX #NASDAQ #DJI #stocks #StockMarket #investors #investing #economy #pandemic #OilPriceWar
