,Text,Sentiment,Date,Favorites,Retweets,Mentions,HashTags
753,The stock market should see some green next week. It's only temporary while we retest resistance. Remember folks we're in a bear market and the long term trend is down. #stockmarket #recession #stocks #NASDAQ #dji,positive,2020-03-19 18:55:40+00:00,0,0,,#stockmarket #recession #stocks #NASDAQ #dji
754,"The #StockMarket may bottom long before the #CoronavirusEpidemic peaks, analysts say $DGRO $HDV $IVE $IWD $NOBL $SCHD $SDY $SPHD $SPYD $SPYV $VIG $VLUE $SPY $SPY $DIA $DJI $SPX $DJIA $IXIC $VXX $VIIX $UVXY $TLT $IEF $TYX $TNX $SHV $HYG $JNK $BKLN $USO $XOP $DBO $DBC $DBE",negative,2020-03-19 18:05:35+00:00,0,0,,#StockMarket #CoronavirusEpidemic
756,Stock Market News: Domino's Is Hiring; Ford Suspends Dividend @themotleyfool #stocks $F $DPZ $^DJI $^GSPC $^IXIC ,neutral,2020-03-19 17:06:54+00:00,0,2,@themotleyfool,#stocks
760,#LearnFromHome Only http://Gujaratbull.com gives #FeesBackGuaranee ! . . . DM us to know more about an innovative education system having live stock market practicals !! Learn from market veteran having experience of 25 years. #Nifty #BankNifty #StockOption #USDINR #DJI ,neutral,2020-03-19 14:20:40+00:00,0,0,,#LearnFromHome #FeesBackGuaranee #Nifty #BankNifty #StockOption #USDINR #DJI
763,I have feeling stock market is going to rock today. $DJI,positive,2020-03-19 12:14:49+00:00,0,1,,
764,"I don't think anyone is positive about anything right now. If the stock market does not panic again, then Bitcoin won't either. If it does, then $5K is possible and bottom around $3800 is as well. The fact that it appeared to decouple from DJI yesterday, suggest flat or upside.",negative,2020-03-19 11:10:01+00:00,0,1,,
771,i am still thinking stock markets will be closed soon. don't think trump will let it drop below 15000 DJI. get ready to see precious metals and crypto go up.,positive,2020-03-19 00:28:40+00:00,0,0,,
772,Get Ready for a Bear Market More Brutal Than 2008 $NHW.CA $DJI #stocks #stockstowatch #stockstobuy #investing #investingnews #stockmarketcrash #StockMarket #StockMarket2020 #StockMarketUpdate #Canada #bearmarket,negative,2020-03-18 21:35:54+00:00,0,0,,#stocks #stockstowatch #stockstobuy #investing #investingnews #stockmarketcrash #StockMarket #StockMarket2020 #StockMarketUpdate #Canada #bearmarket
772,Get Ready for a Bear Market More Brutal Than 2008 $NHW.CA $DJI #stocks #stockstowatch #stockstobuy #investing #investingnews #stockmarketcrash #StockMarket #StockMarket2020 #StockMarketUpdate #Canada #bearmarket,negative,2020-03-18 21:35:54+00:00,0,0,,#stocks #stockstowatch #stockstobuy #investing #investingnews #stockmarketcrash #StockMarket #StockMarket2020 #StockMarketUpdate #Canada #bearmarket
776,"Anybody brave enough to call today the ""Ackman Low"" in the #StockMarket SELLOFF? Courtesy of @TJAnderson1 $dji $spy $ndq @BillAckman",negative,2020-03-18 20:11:39+00:00,13,40,@TJAnderson1 @BillAckman,#StockMarket
777,Stock market drops over 9000 points and makes it Back below 20000 DJI Wonder if the 15000 number Could be next Will gasoline return to Pre a dollar a gallon? Unemployment numbers Supposed to hit depression Numbers around 20% 12 to 18 months? Bee Well Stay Safe everyone ,negative,2020-03-18 18:41:32+00:00,6,17,,
783,"Stock Market -10% -2,123.86 DJI 19,113.52 Today would be a good day for you to RESIGN Trump! #marketcrash #RESIGNTRUMP #TrumpLiesAboutCoronavirus #TrumptheWorstPresidentEVER",negative,2020-03-18 18:14:57+00:00,0,0,,#marketcrash #RESIGNTRUMP #TrumpLiesAboutCoronavirus #TrumptheWorstPresidentEVER
784,wait #wallstreet wants to curb short sellers?? they and their #hedgefunds ARE the short-sellers; it sure as hell ainâ€™t retail #investors doing the damage #stocks #StockMarket #DowJones $DJI $SPX,neutral,2020-03-18 17:33:04+00:00,0,1,,#wallstreet #hedgefunds #investors #stocks #StockMarket #DowJones
786,Have you seen the DJI? All your stock market gains are gone! #trumpsstockmarket #Trumpcoronavirus https://www.vox.com/2020/3/18/21181976/dow-jones-trump-lower-coronavirus @tomleykis @GustavoArellano @laloalcaraz,negative,2020-03-18 17:12:23+00:00,0,0,@tomleykis @GustavoArellano @laloalcaraz,#trumpsstockmarket #Trumpcoronavirus
791,This is Boeing weekly chart. -70% for ~20 days That's what happened when you've been bailed out & spend 95%+ of that capital for stock buybacks. The printers are ready Another bail out is just around the corner. #markets #DJI #nasdaq #buybacks #FederalReserve #QE,negative,2020-03-18 17:02:32+00:00,0,0,,#markets #DJI #nasdaq #buybacks #FederalReserve #QE
795,#Exchange #NewYorkStockExchange #NYSE #TheBigBoard #DowJonesIndustrialAverage #DJIA #DJI #StockMarketIndex #StockMarket #SandPGlobal #CMEGroup #NASDAQ #JapanExchangeGroup #ShanghaiStockExchange #Euronext #LondonStockExchange #HongKongStockExchange #ShenzhenStockExchange #TMXGroup,neutral,2020-03-18 15:51:09+00:00,0,0,,#Exchange #NewYorkStockExchange #NYSE #TheBigBoard #DowJonesIndustrialAverage #DJIA #DJI #StockMarketIndex #StockMarket #SandPGlobal #CMEGroup #NASDAQ #JapanExchangeGroup #ShanghaiStockExchange #Euronext #LondonStockExchange #HongKongStockExchange #ShenzhenStockExchange #TMXGroup
798,MARKET UPDATE: -5.95%. NYSE -1263.38 DJI 19974.00 WHOA! Stock market news live: Stocks relapse into selling mode as coronavirus cases top 200K worldwide. ,negative,2020-03-18 15:30:23+00:00,9,5,,
805,Stock futures fall slightly after market rebounds on hopes for $1 trillion stimulus $DGRO $HDV $IVE $IWD $NOBL $SCHD $SDY $SPHD $SPYD $SPYV $VIG $VLUE $SPY $SPX $DIA $DJI $QQQ $GLD $TLT $IEF $TYX $MINT $JPST $BIL $GBIL $SHV $LQD $BND $HYG $JNK $BKLN $JPST,negative,2020-03-17 22:18:07+00:00,0,0,,
806,Mar 17: US Stocks Rise on Fed & Trump Administration moves to reassure and calm people and markets https://www.domainmondo.com/p/markets.html #COVID19 #coronavirus #SP500 #DJI #NASDAQ #stocks #StockMarket #investors #economy #investing,positive,2020-03-17 20:21:49+00:00,9,8,,#COVID19 #coronavirus #SP500 #DJI #NASDAQ #stocks #StockMarket #investors #economy #investing
807,"10-year Treasury yield just went above 1%, consumers will get bailout with $500-$1000 check (lol), the end of times sentiment prevails and most people are net short this stock market...This is the recipe for a short-term bullish move I expect. #SPXL #QQQ #DJI",positive,2020-03-17 19:47:25+00:00,0,5,,#SPXL #QQQ #DJI
809,"Stock Market shot back up for a bit after the Dow/DJI dropped shy under 19k. Looks like Trump/Mnuchin's conference had an affect on investors. Mnuchin now touting the idea of UBI within the next 2 weeks. I understand people want it tomorrow, but this is a massive step forward.",positive,2020-03-17 18:54:41+00:00,0,0,,
811,"After yesterdays record drop, $GC (Gold) $SPY $DJI $IXIC are up today. Stim programs might have started to help the markets recover but how sustainable is it if the virus keeps spreading and sending economies into freeze mode? #COVID19 #Investing #StockMarket",positive,2020-03-17 18:28:45+00:00,0,0,,#COVID19 #Investing #StockMarket
812,"What a crazy market this is, $DJI is up 500 points in about an hour. #StockMarket ",positive,2020-03-17 18:17:45+00:00,0,0,,#StockMarket
813,US stock market Dow Jones Industrial rose by 1100+ points after coronavirus and economic downturn. Indian investors will benefit from it. #DJI #DowJones #USStocks #USMarket #coronavirusinindia #coronavirus #Sensex #GoodNews #BSE #NSE,positive,2020-03-17 17:46:52+00:00,1,2,,#DJI #DowJones #USStocks #USMarket #coronavirusinindia #coronavirus #Sensex #GoodNews #BSE #NSE
820,"Lots of people trying to figure out if the bottom is in. Best advise is to follow the stock market, like #NASDAQ and $DJI - if these tanks, $BTC will follow. #Bitcoin's price action has been tied to their performance since at least the 28th January.",neutral,2020-03-17 11:03:28+00:00,0,1,,#NASDAQ #Bitcoin #Bitcoin
821,"i'm thinking most of the cash that the obama/biden regime pumped into the stock buy back scheme has already been looted (again). it appears the ""market"" was pumpped up 25% or about what the dji has shed in the last couple of weeks. for those of us left holding the bag eat it? ",positive,2020-03-17 10:37:49+00:00,0,1,,
822,Everyone needs to remember that you see a stock down 50 % but 5 years ago it was 20 % lower than now.Remember in 2015 or 16 that was bull market.If we see months of downward bear how strong is your stomach? Can you buy today and be down 25 % and still hold? $SPY $DJI $F $DA $NDAQ,neutral,2020-03-17 10:36:05+00:00,1,1,,
823,"Hey Peter, no one buys the DJI. SPY still up 10% QQQ still up 40% Amazon still up 120% Apple still up 120% NYT still up 150% During the Obama years ""The New York Times Co"" underperformed the market. Since Trump was elected the NYT (stock) has skyrocketed! Thank #45 yet? ",positive,2020-03-17 09:52:20+00:00,0,0,,
825,"Yes I agree. The 30% decline in the DJI is an example of the market trying to fast-track stock price levels to reflect profit levels 6 to 12 months out. Can't be done, but hasn't stopped traders trying to do it.",negative,2020-03-17 00:02:13+00:00,0,0,,
829,The Dow Jones $DJI broke the last rising bottom. Next target is 16857 #shootingstar #Diamond #patterns #options #StockMarket #SPX500 #DJIA #TSLA #AAPL #goog #spy #Stock #EURUSD #GBPCHF #oil #gas $spx $rut $comp $mu $es_f $ym_f $cl_f $SI_f $GC_f,positive,2020-03-16 22:51:16+00:00,0,0,,#shootingstar #Diamond #patterns #options #StockMarket #SPX500 #DJIA #TSLA #AAPL #goog #spy #Stock #EURUSD #GBPCHF #oil #gas
833,Expecting #Sensex to hit Lower Ciruit in the opening 10 minutes Can #Sensex fall 4000 points tomorrow? #Sensex #Nifty #BankNifty #NSE #DowJones #DJI #StockMarket #Index #DowFutures #SGXNifty,neutral,2020-03-16 20:57:08+00:00,1,2,,#Sensex #Sensex #Sensex #Nifty #BankNifty #NSE #DowJones #DJI #StockMarket #Index #DowFutures #SGXNifty
835,"With $DJI now down to 20K. And losing thousands of pts by the day, we have 20 trading days left until the stock market is closed...for good. IF your work centers around life on Wall Street, enjoy your last 20 days of work. Then go do something else with your life.",negative,2020-03-16 20:13:20+00:00,0,0,,
839,"This is what minus 2,999.10 points ($) (-12.94%) looks like in the #DowJones #DJI #Stockmarket https://www.tradingview.com/x/x6kruuPB/",neutral,2020-03-16 20:05:28+00:00,0,1,,#DowJones #DJI #Stockmarket
840,"Stock Market DJI is now down to 20,377. That's because of Trump's atrocious handling of this disaster starting with calling it the Democrats ""new hoax"" to taking two months to begin taking this seriously. Now all the states and governors have had to take control.",negative,2020-03-16 19:57:27+00:00,0,0,,
849,"Cuomo is excellent. Watch the DJI ticker as he talks. If you didn't believe before that the stock market runs on certainty (i.e. a plan) and not just happy talk, see for yourself",neutral,2020-03-16 15:25:01+00:00,0,0,,
850,Did anyone notice that the $VIX is now coming up to its all time high levels ... nearing 2009 levels. #Stocks #Stockmarket #VIX #DowJones #DJI,negative,2020-03-16 14:52:15+00:00,0,7,,#Stocks #Stockmarket #VIX #DowJones #DJI
852,Stocks Freeze for Third Time to Prevent Coronavirus Crash https://www.850wftl.com/stocks-freeze-for-third-time-to-prevent-coronavirus-crash/ #DJI #stockmarket,neutral,2020-03-16 14:32:06+00:00,0,0,,#DJI #stockmarket
859,Everything you need to know about @realDonaldTrump @POTUS Pumping up a rebound on the stock market to make it seem his administration is tremendous and the greatest. The DJI has lost almost half it's value in 3 weeks. ,negative,2020-03-16 13:44:59+00:00,0,0,@realDonaldTrump @POTUS,
865,Worldwide people are calling for a stock market freeze. Depending on markets today I may go entirely cash for the foreseeable future. $SPY $DJI $TSLA,negative,2020-03-16 13:28:28+00:00,0,1,,
872,These are the companies that got bailed out in 2008 stock market crisis. Thought I would post this so everyone can start studying on who they want to invest in 12 months. Good Luck and God Bless $DJI $SPY $BA $TVIX $BAC $F $RCL $CCL $QQQ $GM $FB $DIS $AAPL https://money.cnn.com/news/specials/storysupplement/bankbailout/,neutral,2020-03-16 01:51:31+00:00,0,3,,
874,"Hi Steve How are you ? I just have some question for you. FED take down the bank rate to ""0"" what do you waiting on stock market tomorrow DJI S&amp;P NDX panic or horror ? what do you think ?",neutral,2020-03-15 22:53:22+00:00,0,0,,
882,"A new BLACK MONDAY is coming, so GREAT that you can forget about the previous ones! Maybe double digits! Maybe this week, or the next one, or even the one after,... but it should almost be here! #BlackMonday #marketcrash2020 #StockMarket #markets #DowJoans #DJIA $spy $spx $dji",negative,2020-03-14 20:21:36+00:00,1,1,,#BlackMonday #marketcrash2020 #StockMarket #markets #DowJoans #DJIA
897,"Stocks Soar After President Trump Declared a National Emergency. It seems more if a stock market and privet sector pump to me than anything. This may provide a bit of a relief rally, until more downside in the coming months. $DJI $SPX",positive,2020-03-13 21:08:06+00:00,0,0,,
898,"Ah, but the DJI shot up, so who cares? Isnâ€™t the stock market the most important thing for our health?",positive,2020-03-13 20:37:32+00:00,0,2,,
903,Stock Market Crash 2020: Everything You Need to Know @themotleyfool #stocks $^DJI $^GSPC $^IXIC $JNJ,negative,2020-03-13 18:51:51+00:00,0,0,@themotleyfool,#stocks
913,"$DJI With the stock market now in a recession things are going to get hectic. For now atleast, we are nearing the .236 fib level which could act as a temporary bounce off the level. ",negative,2020-03-13 10:25:36+00:00,0,1,,
918,Silly guy! What about the 6 months of bad earnings coming and they are just now quarantine and all the cities.The stock market will not go back up until the vaccine is here or the virus goes away. No matter what you or the feds or anyone else says! No virus = big gains! $DJI $SPY,negative,2020-03-13 03:58:49+00:00,0,0,,
926,Stock Market Crash Sees Dow Jones Components Trade Places $BA $GS $HD $JNJ $MCD $MMM $UNH $V $AAPL $MSFT $DJI https://talkmarkets.com/content/stocks--equities/stock-market-crash-sees-dow-jones-components-trade-places?post=254471,negative,2020-03-13 00:15:33+00:00,0,0,,
930,i have FOMO right now... all my bond hating friends are losing $$and i just want to fit in #bonds #stocks #investing #stockmarket $SPX $DJI,negative,2020-03-12 22:42:59+00:00,0,2,,#bonds #stocks #investing #stockmarket
931,Let see how the month close.... #TRMX #StockMarketCrash2020 #StockMarket #DJI #stockmarketcrash #StockMarket ,negative,2020-03-12 21:49:07+00:00,0,0,,#TRMX #StockMarketCrash2020 #StockMarket #DJI #stockmarketcrash #StockMarket
936,"You made another record today. Closing for the stock market. DJI -10.00% NYSE -2,357.00 make sure that goes in your pro-folio A RECORD!!!!â€™",negative,2020-03-12 20:30:44+00:00,0,0,,
938,"Breaking Stock Market News DJI down -10.08% 21200 NYSE down -2352.41 Even after the fed said they would $1 trillion into the market. Wow this is terrible, terrible news.",negative,2020-03-12 20:13:03+00:00,22,51,,
943,"#Dow $DJI is dropping down to 13000 range? Like if you got out, Retweet if you are waiting to get in around the 13000 range RT RT RT RT RT RT RT RT RT RT RT #StockMarket #StockMarketCrash2020 #DowJonesFutures #bearmarket",negative,2020-03-12 19:59:20+00:00,0,0,,#Dow #StockMarket #StockMarketCrash2020 #DowJonesFutures #bearmarket
947,"wow the stock market crashed hardcore!! DJI - 1,811",negative,2020-03-12 18:14:58+00:00,0,0,,
960,"THE STOCK MARKET - The day @realDonaldTrump took office the DJI was = 21,750.20 TODAY it is 21,506.62 BS @NYSE @senatemajldr @LindseyGrahamSC WE DO NOT KNOW how many Cases DIED of COVID-19 THIS ADMINISTRATION REFUSES TO TEST PATIENTS @chrislhayes @CDCgov @SecAzar @AC360",neutral,2020-03-12 16:03:01+00:00,0,0,@realDonaldTrump @NYSE @senatemajldr @LindseyGrahamSC @chrislhayes @CDCgov @SecAzar @AC360,
961,Halting the stock market after a crash won't help to save the economy from the upcoming recession... It may give you some time though... Even a centralized exchange doesn't halt trading these days... Their servers and system are so strong! #bitcoin #spx #dji #nyse $btc #stock,neutral,2020-03-12 15:53:03+00:00,0,0,,#bitcoin #bitcoin #spx #dji #nyse #stock
963,VIX>70. #Stocks #Stock #StockMarket #Economy #Finance #Investment #Investing #Trading #FX #DJI #DowJones #SPX #SP500 #NDX #Nasdaq #DAX #Forex #Bonds #Gold #Silver #Crash #FinancialCrisis #CODVID19 #Recession #Bubble #QE,neutral,2020-03-12 14:41:09+00:00,0,0,,#Stocks #Stock #StockMarket #Economy #Finance #Investment #Investing #Trading #FX #DJI #DowJones #SPX #SP500 #NDX #Nasdaq #DAX #Forex #Bonds #Gold #Silver #Crash #FinancialCrisis #CODVID19 #Recession #Bubble #QE
987,Coronavirus #COVID19 Pandemic drives US Stocks into Bear Market territory - S&amp;P 500 Closes Down 5% https://www.domainmondo.com/p/markets.html #SPX $SPY $SPX #NASDAQ #DJI #stocks #StockMarket #economy #CoronaVirus #Pandemic #investors #investing,negative,2020-03-11 21:38:05+00:00,8,9,,#COVID19 #SPX #NASDAQ #DJI #stocks #StockMarket #economy #CoronaVirus #Pandemic #investors #investing
989,"No. tRump is shitting his pants b/c the stock (DJI) market has lost 6,000+ points in the last 3 weeks b/c of his ineffectual response to a worldwide pandemic and both situations are not getting any better.",negative,2020-03-11 20:30:42+00:00,0,0,,
991,Breaking News Stock Market Close The Dow 23550.78 DJI -5.87% NYSE -1467.42 Source: CNN,neutral,2020-03-11 20:02:34+00:00,4,11,,
993,"I don't believe in the stock market. But if I did, I would say today is an big opportunity to buy. If you don't like that, look at silver. #WWG1WGA #DJI",neutral,2020-03-11 19:32:30+00:00,0,0,,#WWG1WGA #DJI
996,"Dow Jones Drops Into Bear Market, Virus Fears Drag Sentiment - @DailyFX $DJI #Stockmarket ",negative,2020-03-11 18:24:22+00:00,9,13,@DailyFX,#Stockmarket
998,Whats the bottom this time around for $dji? In '08 it dropped from 14000 to 6500. So far we've dropped from 29500 to 23600. #DowJones #Stocks #StockMarket,negative,2020-03-11 18:17:57+00:00,1,3,,#DowJones #Stocks #StockMarket
999,$DJI Going parabolic!!! #Markets #Trading #StockMarket #Recession,negative,2020-03-11 17:46:14+00:00,0,0,,#Markets #Trading #StockMarket #Recession
1001,"Perhaps the World Health Organization (WHO) should have called me...This was quite obvious. I called this a ""global pandemic"" before world leaders took this seriously and the stock market crashed. $DJI was at +28,000 (today ~23,000). $SPX was at +3300 (today ~2,700).",neutral,2020-03-11 16:41:42+00:00,0,5,,
1005,Odds U.S Recession index stands at 53%. #Stocks #Stock #StockMarket #Economy #Finance #Investment #Investing #Trading #FX #DJI #DowJones #SPX #SP500 #NDX #Nasdaq #DAX #Forex #Bonds #Gold #Silver #Recession #OddsUSRecession #Bubble #QE,neutral,2020-03-11 14:23:10+00:00,0,0,,#Stocks #Stock #StockMarket #Economy #Finance #Investment #Investing #Trading #FX #DJI #DowJones #SPX #SP500 #NDX #Nasdaq #DAX #Forex #Bonds #Gold #Silver #Recession #OddsUSRecession #Bubble #QE
1007,"#Bitcoin Short-Term Update. Big Move is confirmed. Accumulation energy is massive. Trendline and Wedge looks like to be broken. Targets Should be 8040, 8150 USA #Stock Markets opens in 7 Minutes. #BTC will follow #DJI ",negative,2020-03-11 13:24:42+00:00,0,0,,#Bitcoin #Bitcoin #Stock #BTC #BTC #DJI
1011,"Trump won't even acknowledge the stock market crash when the truth is sitting right in his face! The DJI don't lie. His devil worshippers will still think he's the ""Messiah"". As he still dismantles Obamacare, this disease won't need any coverage, let Trump explain it!",negative,2020-03-11 00:56:31+00:00,0,0,,
1012,"Two epidemics combine to make for a â€˜dangerous time for the stock market,â€™ Nobel Prizeâ€“winning economist warns https://www.marketwatch.com/story/two-epidemics-combine-to-make-for-a-dangerous-time-for-the-stock-market-nobel-prizewinning-economist-warns-2020-03-10?reflink=mw_share_twitter $SPY $DJI",negative,2020-03-11 00:00:20+00:00,0,1,,
1013,"With the potential for a Trump stimulus package, as well as massive bullish divergences on the stock market I would think that the local bottom for both $DJI and $BTC are in. #Bitcoin",negative,2020-03-10 20:46:49+00:00,0,19,,#Bitcoin #Bitcoin
1015,Stock Market Crash 2020: Everything You Need to Know @themotleyfool #stocks $^DJI $^GSPC $^IXIC $JNJ https://www.fool.com/investing/2020/03/10/stock-market-crash-2020-everything-you-need-to-kno.aspx,negative,2020-03-10 18:56:04+00:00,0,1,@themotleyfool,#stocks
1018,"#Bearish #FlagPattern Identified on $DJI #DowJones. Short Term Price Target @21,450. #StockMarket #Puts $DIA $SQQQ $SDOW #BearMarket #StockMarketCrash",negative,2020-03-10 17:33:45+00:00,0,0,,#Bearish #FlagPattern #DowJones #StockMarket #Puts #BearMarket #StockMarketCrash
1019,A one year view on the recent fall/bounce-back in the major stock markets. #geektweet #ftse #dji #dax #cac #hangseng #nikkei,neutral,2020-03-10 16:55:08+00:00,0,0,,#geektweet #ftse #dji #dax #cac #hangseng #nikkei
1023,Stock Market Crash 2020: Everything You Need to Know @themotleyfool #stocks $^DJI $^GSPC $^IXIC $JNJ https://www.fool.com/investing/2020/03/10/stock-market-crash-2020-everything-you-need-to-kno.aspx,negative,2020-03-10 11:58:09+00:00,0,0,@themotleyfool,#stocks
1024,BUY #FRANCE40 #CAC40 at 4885 SL 4835 TP 4950/70 Follow me for the Real Time Live trading signals in Global Financial Markets #forexsignal #forexsignals #trading #bitcoin #forextrading #tradingsignals #investing #daytrader #forexmarket #dji #stockmarket #bitcoins #BitcoinCash,positive,2020-03-10 10:01:49+00:00,0,2,,#FRANCE40 #CAC40 #forexsignal #forexsignals #trading #bitcoin #bitcoin #forextrading #tradingsignals #investing #daytrader #forexmarket #dji #stockmarket #bitcoins #BitcoinCash
1025,SELL #SPX500 #SP500 at 2852 SL 2880 TP 22810/05 Follow me for the Real Time Live trading signals in Global Financial Markets #forexsignal #forexsignals #trading #bitcoin #forextrading #tradingsignals #investing #daytrader #forexmarket #dji #stockmarket #bitcoins #BitcoinCash,negative,2020-03-10 09:16:05+00:00,0,4,,#SPX500 #SP500 #forexsignal #forexsignals #trading #bitcoin #bitcoin #forextrading #tradingsignals #investing #daytrader #forexmarket #dji #stockmarket #bitcoins #BitcoinCash
1027,"03/10/2020 200a DJI--Stock Market Live Monday: Stocks Post Major Losses, Dowâ€™s Worst Point Drop Ever--Oil Tanks 24%. https://www.cnbc.com/2020/03/09/stock-market-today-live.html?__source=sharebar|twitter&amp;par=sharebar",negative,2020-03-10 07:01:45+00:00,0,0,,
1034,"I like how media says â€œpossible recessionâ€. Honey, the stock market has been making daily triple digit drops for like 2 weeks now... $DJI #COVID19 #Coronavirus #oilwar",negative,2020-03-10 01:07:59+00:00,0,0,,#COVID19 #Coronavirus #oilwar
1039,My best trade ever! #StockMarket #NYSE #Nasdaq #DJI #CoronoVirus #DayTrader #SwingTrader,neutral,2020-03-09 20:32:35+00:00,0,2,,#StockMarket #NYSE #Nasdaq #DJI #CoronoVirus #DayTrader #SwingTrader
1040,"Oh Motley Fool. You used to be hip, but NONE of these are going to be correct. 20 Predictions for the Stock Market in 2020 @themotleyfool #stocks $T $NFLX $FB $UTX $PIR $COST $PINS $^DJI $^GSPC ",neutral,2020-03-09 20:31:24+00:00,0,1,@themotleyfool,#stocks
1042,"As of this tweet, the $DJI is down 7.97%. If the market closed right now, today would be the 14th worst day in stock market history by percentage. Source: https://us.spindices.com/indexology/djia-and-sp-500/sizzlers-and-fizzlers #marketcrash",negative,2020-03-09 18:51:56+00:00,0,0,,#marketcrash
1045,"#StockMarket limit-down hit again and trading is paused for 15 minutes! This is gonna be fun to watch for a few months! The sell pressure is real, itâ€™s beyond fear, smart money is just cashing out for real expecting the worst for later! #BTC not a safe value! #DJI #DowJones",negative,2020-03-09 18:17:27+00:00,2,11,,#StockMarket #BTC #BTC #DJI #DowJones
1048,#dji #StockMarket #Bitcoin,neutral,2020-03-09 18:03:53+00:00,0,0,,#dji #StockMarket #Bitcoin #Bitcoin
1049,this should suffice $DJI $SPX #StockMarket #stocks,neutral,2020-03-09 17:21:33+00:00,0,1,,#StockMarket #stocks
1053,Why Did the Stock Market Just Stop Trading? @themotleyfool #stocks $^DJI $^GSPC https://www.fool.com/investing/2020/03/09/why-did-the-stock-market-just-stop-trading.aspx,neutral,2020-03-09 15:27:14+00:00,0,0,@themotleyfool,#stocks
1054,Why Did the Stock Market Just Stop Trading? Perfectly timed article by @DanCaplinger @themotleyfool #stocks #DOW #dowfutures #StockMarket #circuitbreaker $DJI $GSPC https://www.fool.com/investing/2020/03/09/why-did-the-stock-market-just-stop-trading.aspx,neutral,2020-03-09 15:21:26+00:00,0,0,@DanCaplinger @themotleyfool,#stocks #DOW #dowfutures #StockMarket #circuitbreaker
1059,"Just think, some fucking douche bag just bought their first stock market investment thinking that they're some sort of genius. Fuck 'em. The best lessons are learned this way. $BTC $ETH $XRP $LTC $TRX $EOS $BCH $LINK $ICX $BNB $XTZ $ADA $RVN $TSLA $AAPL $AMZN $SPY $DJI $GOOG",negative,2020-03-09 14:23:06+00:00,0,0,,
1062,"Dow opens 7% down , trading below 24000!!! As predicted, expecting 22260 soon. Fall continues!!! #DowJones #dow #DJI #StockMarket #StockMarketCrash2020 #Trader #USA",negative,2020-03-09 13:52:30+00:00,0,1,,#DowJones #dow #DJI #StockMarket #StockMarketCrash2020 #Trader #USA
1063,MARKET HAS HIT LEVEL 1 CIRCUIT BREAKER. BE CAREFUL GUYS! Follow me for the Real Time Live trading signals in Global Financial Markets #forexsignal #forexsignals #trading #bitcoin #forextrading #tradingsignals #daytrader #forexmarket #dji #stockmarket #bitcoins #BitcoinCash,negative,2020-03-09 13:51:52+00:00,1,4,,#forexsignal #forexsignals #trading #bitcoin #bitcoin #forextrading #tradingsignals #daytrader #forexmarket #dji #stockmarket #bitcoins #BitcoinCash
1064,"If I had the power, I'd shut down the stock market (DJI, NASDAQ, etc.) for at least 2 weeks. The panicky imbeciles on Wall Street clearly have no clue what they're doing. Go drink a marg or something. ",neutral,2020-03-09 13:49:39+00:00,186,715,,
1069,Whoever trusts these economists is foolish. Last week Kudlow said USA is NOT heading into a recession. Certain people & you tube channels are paid by gvt to hide the TRUTH. Last week DJT tweeted he liked the stock market the day the DJI DROPPED 1000 POINTS. I trust gold &amp; silver,negative,2020-03-09 11:53:07+00:00,0,0,,
1070,12/24/2018 22k on the .DJI looks like we may be heading back there and lower. The great Trump stock market. Just think if the FED where at zero rate right now we would be fucked. Trump is an ass $SPY $DIA $QQQ $AAPL $MSFT #NeroTrump,neutral,2020-03-09 09:16:01+00:00,1,1,,#NeroTrump
1071,Buying a fire extinguisher. #StockMarket gonna be on fire. $DJI 22K coming,negative,2020-03-09 04:08:24+00:00,0,0,,#StockMarket
1074,"It could be a bad week here for the US stock market. I think we mostly have Russia and Saudi Arabia to blame. Would have been a much calmer environment. US needs to get virus under control, but if it succeeds, say goodbye to the bears. $DJI $DIA $DJIA",negative,2020-03-09 01:21:38+00:00,0,4,,
1079,Markets &amp; Stocks Mar 9-13: Full Week Ahead $QCOM $DIS $ADBE $AVGO #coronavirus #COVID19 &amp; more https://www.domainmondo.com/p/markets.html #SPX $SPY $SPX #DJI #NASDAQ #stocks #StockMarket #investors #investing,neutral,2020-03-08 19:29:51+00:00,11,11,,#coronavirus #COVID19 #SPX #DJI #NASDAQ #stocks #StockMarket #investors #investing
1080,"3,678 points almost 13% percent correction. The yield on the 10-year t-note fell even to sub-0.7%, as the outflow of funds from the stock market hit $23 billion. #dji #DowJones #StockMarketCrash2020 #coronavirusnyc #coronavirususa #Coronavirus",neutral,2020-03-08 18:31:46+00:00,0,0,,#dji #DowJones #StockMarketCrash2020 #coronavirusnyc #coronavirususa #Coronavirus
1088,Roller-coaster markets. #Stocks #Stock #StockMarket #Economy #Finance #Investment #Investing #Trading #FX #DJI #DowJones #SPX #SP500 #NDX #Nasdaq #DAX #Forex #Bonds #Gold #Silver #Bubble #QE,negative,2020-03-07 10:14:06+00:00,1,1,,#Stocks #Stock #StockMarket #Economy #Finance #Investment #Investing #Trading #FX #DJI #DowJones #SPX #SP500 #NDX #Nasdaq #DAX #Forex #Bonds #Gold #Silver #Bubble #QE
1090,#DJI chart https://www.tradingview.com/x/SoUR52EJ/ Dow Jones TF Mensual Justo en la Raya. #Dowjones #stockmarket #stocks,neutral,2020-03-06 22:36:12+00:00,0,0,,#DJI #Dowjones #stockmarket #stocks
